Charan,nTR,Prab
0702877,06270627,NonStandard
0702877,06280628,NonStandard
0702877,06900690,NonStandard
0702877,06300630,NonStandard
0702877,06890689,NonStandard
0702877,06320632,NonStandard
0702877,06330633,NonStandard
0702877,06720672,NonStandard
0702877,06850685,NonStandard
0702877,06860686,NonStandard
0702877,06870687,NonStandard
0702877,06880688,NonStandard
0702877,05620562,NonStandard
0702877,03630363,NonStandard
0702877,06310631,NonStandard
0702877,03640364,NonStandard
0702877,06970697,NonStandard
0702877,03270327,NonStandard
0702877,03280328,NonStandard
0702877,03310331,NonStandard
0702877,03320332,NonStandard
0702877,03330333,NonStandard
0702877,03340334,NonStandard
0702877,03360336,NonStandard
0702877,04440444,NonStandard
0702877,03620362,NonStandard
0702877,05500550,NonStandard
0702877,04470447,NonStandard
0702877,04500450,NonStandard
0702877,04530453,NonStandard
0702877,04560456,NonStandard
0702877,04590459,NonStandard
0702877,05060506,NonStandard
0702877,05090509,NonStandard
0702877,05480548,NonStandard
0702877,03610361,NonStandard
0702877,06920692,NonStandard
0702877,05650565,NonStandard
0702877,06430643,NonStandard
0702877,06480648,NonStandard
0702877,06440644,NonStandard
0702877,06960696,NonStandard
0702877,06730673,NonStandard
0702877,06950695,NonStandard
0702877,06980698,NonStandard
0702877,06930693,NonStandard
0702877,06910691,NonStandard
0702877,06940694,NonStandard
0702877,06470647,NonStandard
0702877,05630563,NonStandard
0702877,05080508,NonStandard
0702877,05670567,NonStandard
0702877,05690569,NonStandard
0702877,05710571,NonStandard
0702877,05730573,NonStandard
0702877,06340634,NonStandard
0702877,06350635,NonStandard
0702877,06360636,NonStandard
0702877,06370637,NonStandard
0702877,06400640,NonStandard
0702877,06410641,NonStandard
0702877,06420642,NonStandard
0702877,06490649,NonStandard
0702877,04460446,NonStandard
0702877,03690369,NonStandard
0702877,03710371,NonStandard
0702877,03770377,NonStandard
0702877,03790379,NonStandard
0702877,03810381,NonStandard
0702877,03830383,NonStandard
0702877,04110411,NonStandard
0702877,04130413,NonStandard
0702877,04150415,NonStandard
0702877,04170417,NonStandard
0702877,04190419,NonStandard
0702877,05110511,NonStandard
0702877,04490449,NonStandard
0702877,04520452,NonStandard
0702877,04550455,NonStandard
0702877,04580458,NonStandard
0702877,04610461,NonStandard
0702877,04180418,NonStandard
0702877,05450545,NonStandard
0702877,04870487,NonStandard
0702877,04880488,NonStandard
0702877,04930493,NonStandard
0702877,04940494,NonStandard
0702877,04960496,NonStandard
0702877,04970497,NonStandard
0702877,05170517,NonStandard
0702877,05140514,NonStandard
0702877,05160516,NonStandard
0702877,05390539,NonStandard
0702877,05410541,NonStandard
0702877,05220522,NonStandard
0702877,05580558,NonStandard
0702877,05530553,NonStandard
0702877,05570557,NonStandard
0702877,05560556,NonStandard
0702877,06760676,NonStandard
0702877,06820682,NonStandard
0701139,00190019,NonStandard
0701139,00220022,NonStandard
0701139,00200020,NonStandard
0701139,00230023,NonStandard
0701139,00240024,NonStandard
0701139,00210021,NonStandard
0701139,00260026,NonStandard
0701139,00250025,NonStandard
0190478,12561206,NonStandard
0190478,12621212,NonStandard
0190478,12741224,NonStandard
0190478,12861236,NonStandard
0190478,12571207,NonStandard
0190478,12631213,NonStandard
0190478,12751225,NonStandard
0190478,12871237,NonStandard
0190478,12581208,NonStandard
0190478,12821232,NonStandard
0190478,12761226,NonStandard
0190478,12701220,NonStandard
0190478,12911241,NonStandard
0190478,12971247,NonStandard
0190478,12941244,NonStandard
0190478,12881238,NonStandard
0190478,12981248,NonStandard
0190478,12921242,NonStandard
0190478,12951245,NonStandard
0190478,12891239,NonStandard
0190478,12931243,NonStandard
0190478,12901240,NonStandard
0190478,12961246,NonStandard
0190478,12991249,NonStandard
0213902,00250025,NonStandard
0213902,00240024,NonStandard
0213902,00320032,NonStandard
0213902,00330033,NonStandard
0213902,00380038,NonStandard
0213902,00370037,NonStandard
0213902,00390039,NonStandard
0213902,00520052,NonStandard
0213902,00460046,NonStandard
0213902,00470047,NonStandard
0213902,00670067,NonStandard
0213902,00680068,NonStandard
0213902,00690069,NonStandard
0213902,00700070,NonStandard
0708963,02850285,NonStandard
0708963,00740074,NonStandard
0708963,00750075,NonStandard
0708963,02840284,NonStandard
0708963,02140214,NonStandard
0708963,02150215,NonStandard
0708963,00760076,NonStandard
0708963,00730073,NonStandard
0708963,00770077,NonStandard
0708963,00710071,NonStandard
0708963,00690069,NonStandard
0708963,03190319,NonStandard
0708963,02460246,NonStandard
0708963,02440244,NonStandard
0708963,00700070,NonStandard
0708963,00720072,NonStandard
0708963,00860086,NonStandard
0708963,02870287,NonStandard
0708963,02860286,NonStandard
0708963,02480248,NonStandard
0708963,02500250,NonStandard
0708963,03200320,NonStandard
0708963,02160216,NonStandard
0708963,02170217,NonStandard
0708963,00850085,NonStandard
0708963,00840084,NonStandard
0708963,00830083,NonStandard
0708963,00820082,NonStandard
0708963,00810081,NonStandard
0708963,00800080,NonStandard
0708963,00790079,NonStandard
0708963,00780078,NonStandard
0708963,02520252,NonStandard
0708963,02540254,NonStandard
0708963,02190219,NonStandard
0708963,00890089,NonStandard
0708963,02880288,NonStandard
0708963,02890289,NonStandard
0708963,02180218,NonStandard
0708963,00900090,NonStandard
0708963,00910091,NonStandard
0708963,00940094,NonStandard
0708963,00920092,NonStandard
0708963,00950095,NonStandard
0708963,00880088,NonStandard
0708963,00870087,NonStandard
0708963,03210321,NonStandard
0708963,00930093,NonStandard
0708963,02200220,NonStandard
0708963,02210221,NonStandard
0708963,00970097,NonStandard
0708963,02560256,NonStandard
0708963,02580258,NonStandard
0708963,03220322,NonStandard
0708963,00960096,NonStandard
0708963,01020102,NonStandard
0713276,05730573,NonStandard
0713276,04980498,NonStandard
0713276,04970497,NonStandard
0713276,05720572,NonStandard
0713276,03470347,NonStandard
0713276,05700570,NonStandard
0713276,05690569,NonStandard
0713276,04950495,NonStandard
0713276,01860186,NonStandard
0713276,03450345,NonStandard
0713276,01830183,NonStandard
0713276,05670567,NonStandard
0713276,03460346,NonStandard
0713276,05680568,NonStandard
0713276,03500350,NonStandard
0713276,03490349,NonStandard
0713276,03480348,NonStandard
0713276,04960496,NonStandard
0713276,04290429,NonStandard
0713276,02460246,NonStandard
0713276,02450245,NonStandard
0713276,02440244,NonStandard
0713276,02430243,NonStandard
0713276,02420242,NonStandard
0713276,02410241,NonStandard
0713276,01850185,NonStandard
0713276,01760176,NonStandard
0713276,04300430,NonStandard
0713276,04280428,NonStandard
0713276,04230423,NonStandard
0713276,01840184,NonStandard
0713276,03430343,NonStandard
0713276,01750175,NonStandard
0713276,01770177,NonStandard
0713276,04270427,NonStandard
0713276,04240424,NonStandard
0713276,04250425,NonStandard
0713276,04260426,NonStandard
0713276,01780178,NonStandard
0752420,04780478,NonStandard
0752420,04750475,NonStandard
0752420,04310431,NonStandard
0752420,04320432,NonStandard
0193843,36053605,NonStandard
0193843,36213621,NonStandard
0193843,35993599,NonStandard
0193843,36523652,NonStandard
0193843,36083608,NonStandard
0193843,36133613,NonStandard
0193843,36473647,NonStandard
0193843,36163616,NonStandard
0193843,36423642,NonStandard
0193843,36263626,NonStandard
0193843,37673767,NonStandard
0193843,37683768,NonStandard
0193843,37693769,NonStandard
0193843,78787878,NonStandard
0193843,78777877,NonStandard
0193843,78877887,NonStandard
0193843,78867886,NonStandard
0193843,78857885,NonStandard
0193843,78847884,NonStandard
0193843,78837883,NonStandard
0193843,78827882,NonStandard
0193843,78817881,NonStandard
0193843,78807880,NonStandard
0193843,78797879,NonStandard
0193843,78887888,NonStandard
0193843,78977897,NonStandard
0193843,79007900,NonStandard
0193843,78947894,NonStandard
0193843,78997899,NonStandard
0193843,78967896,NonStandard
0193843,78987898,NonStandard
0193843,78957895,NonStandard
0193843,78927892,NonStandard
0193843,78917891,NonStandard
0193843,78897889,NonStandard
0193843,78937893,NonStandard
0193843,78907890,NonStandard
0193843,79367936,NonStandard
0193843,79467946,NonStandard
0193843,79457945,NonStandard
0193843,79447944,NonStandard
0193843,79437943,NonStandard
0193843,79427942,NonStandard
0193843,79417941,NonStandard
0193843,79407940,NonStandard
0193843,79397939,NonStandard
0193843,79377937,NonStandard
0193843,79357935,NonStandard
0193843,79387938,NonStandard
0709876,00270027,NonStandard
0709876,01270127,NonStandard
0709876,01480148,NonStandard
0709876,01420142,NonStandard
0709876,02150215,NonStandard
0709876,02260226,NonStandard
0709876,02250225,NonStandard
0709876,02160216,NonStandard
0709876,01800180,NonStandard
0709876,01740174,NonStandard
0709876,02170217,NonStandard
0709876,02180218,NonStandard
0709876,02120212,NonStandard
0709876,02190219,NonStandard
0902075,00030003,NonStandard
0902075,00020002,NonStandard
0902075,00050005,NonStandard
0902075,00040004,NonStandard
0902075,00060006,NonStandard
0902075,00070007,NonStandard
0902075,00090009,NonStandard
0902075,00080008,NonStandard
0902075,00110011,NonStandard
0902075,00100010,NonStandard
0902075,00130013,NonStandard
0902075,00120012,NonStandard
0902075,00140014,NonStandard
0902075,00150015,NonStandard
0902075,00160016,NonStandard
0902075,00180018,NonStandard
0902075,00170017,NonStandard
0902075,00190019,NonStandard
0902075,00200020,NonStandard
0902075,00210021,NonStandard
0902075,00220022,NonStandard
0902075,00440044,NonStandard
0902075,00420042,NonStandard
0902075,00430043,NonStandard
0902075,00450045,NonStandard
0902075,00460046,NonStandard
0902075,00470047,NonStandard
0902075,00480048,NonStandard
0902075,00490049,NonStandard
0902075,00500050,NonStandard
0902075,00600060,NonStandard
0902075,00590059,NonStandard
0902075,00620062,NonStandard
0902075,00610061,NonStandard
0902075,00630063,NonStandard
0902075,00640064,NonStandard
0902075,00650065,NonStandard
0902075,00660066,NonStandard
0902075,00670067,NonStandard
0186359,01740174,NonStandard
0186359,01730173,NonStandard
0186359,01690169,NonStandard
0186359,01700170,NonStandard
0186359,01760176,NonStandard
0186359,01710171,NonStandard
0186359,01750175,NonStandard
0186359,01720172,NonStandard
0708547,36133613,NonStandard
0708547,00630063,NonStandard
0708547,36143614,NonStandard
0708547,36943694,NonStandard
0708547,34763476,NonStandard
0708547,34773477,NonStandard
0708547,36913691,NonStandard
0708547,34783478,NonStandard
0708547,34793479,NonStandard
0708547,36923692,NonStandard
0708547,36953695,NonStandard
0708547,34813481,NonStandard
0708547,36933693,NonStandard
0708547,36963696,NonStandard
0708547,34803480,NonStandard
0708547,34113411,NonStandard
0708547,34133413,NonStandard
0708547,34013401,NonStandard
0708547,34023402,NonStandard
0708547,34033403,NonStandard
0708547,34043404,NonStandard
0708547,34053405,NonStandard
0708547,34063406,NonStandard
0708547,34073407,NonStandard
0708547,34083408,NonStandard
0708547,34093409,NonStandard
0708547,34123412,NonStandard
0708547,33063306,NonStandard
0708547,34143414,NonStandard
0708547,34153415,NonStandard
0708547,34163416,NonStandard
0708547,34173417,NonStandard
0708547,34183418,NonStandard
0708547,34193419,NonStandard
0708547,34203420,NonStandard
0708547,34213421,NonStandard
0708547,34103410,NonStandard
0708547,32973297,NonStandard
0708547,32873287,NonStandard
0708547,32883288,NonStandard
0708547,32893289,NonStandard
0708547,32903290,NonStandard
0708547,32913291,NonStandard
0708547,32923292,NonStandard
0708547,32933293,NonStandard
0708547,32943294,NonStandard
0708547,34003400,NonStandard
0708547,32963296,NonStandard
0708547,33073307,NonStandard
0708547,32983298,NonStandard
0708547,32993299,NonStandard
0708547,33003300,NonStandard
0708547,33013301,NonStandard
0708547,33023302,NonStandard
0708547,33033303,NonStandard
0708547,33043304,NonStandard
0708547,33053305,NonStandard
0708547,32863286,NonStandard
0708547,32953295,NonStandard
0708547,33483348,NonStandard
0708547,35853585,NonStandard
0708547,33813381,NonStandard
0708547,33803380,NonStandard
0708547,33793379,NonStandard
0708547,33783378,NonStandard
0708547,33773377,NonStandard
0708547,33763376,NonStandard
0708547,33513351,NonStandard
0708547,33833383,NonStandard
0708547,33493349,NonStandard
0708547,33843384,NonStandard
0708547,33473347,NonStandard
0708547,33463346,NonStandard
0708547,33453345,NonStandard
0708547,33433343,NonStandard
0708547,33423342,NonStandard
0708547,33413341,NonStandard
0708547,33403340,NonStandard
0708547,33313331,NonStandard
0708547,33303330,NonStandard
0708547,33503350,NonStandard
0708547,33943394,NonStandard
0708547,35913591,NonStandard
0708547,35903590,NonStandard
0708547,35893589,NonStandard
0708547,35883588,NonStandard
0708547,35873587,NonStandard
0708547,35863586,NonStandard
0708547,35843584,NonStandard
0708547,33973397,NonStandard
0708547,33823382,NonStandard
0708547,33953395,NonStandard
0708547,35923592,NonStandard
0708547,33933393,NonStandard
0708547,33923392,NonStandard
0708547,33913391,NonStandard
0708547,33903390,NonStandard
0708547,33893389,NonStandard
0708547,33883388,NonStandard
0708547,33873387,NonStandard
0708547,33863386,NonStandard
0708547,33853385,NonStandard
0708547,33963396,NonStandard
0708547,33563356,NonStandard
0708547,33643364,NonStandard
0708547,33523352,NonStandard
0708547,33533353,NonStandard
0708547,33543354,NonStandard
0708547,33553355,NonStandard
0708547,33573357,NonStandard
0708547,33593359,NonStandard
0708547,33603360,NonStandard
0708547,33613361,NonStandard
0708547,32853285,NonStandard
0708547,33633363,NonStandard
0708547,33683368,NonStandard
0708547,33653365,NonStandard
0708547,33663366,NonStandard
0708547,33673367,NonStandard
0708547,33693369,NonStandard
0708547,33703370,NonStandard
0708547,33713371,NonStandard
0708547,33723372,NonStandard
0708547,33733373,NonStandard
0708547,33623362,NonStandard
0708547,32703270,NonStandard
0708547,33583358,NonStandard
0708547,32843284,NonStandard
0708547,32643264,NonStandard
0708547,32653265,NonStandard
0708547,32663266,NonStandard
0708547,32673267,NonStandard
0708547,32683268,NonStandard
0708547,32693269,NonStandard
0708547,32713271,NonStandard
0708547,32723272,NonStandard
0708547,32743274,NonStandard
0708547,32753275,NonStandard
0708547,32833283,NonStandard
0708547,32763276,NonStandard
0708547,32773277,NonStandard
0708547,32823282,NonStandard
0708547,32733273,NonStandard
0708547,32813281,NonStandard
0708547,32803280,NonStandard
